client_id,instagrambrands
1963416508,"{1998699871,1998699872,1998721315}"
1997388898,"{1998990914,1998991005,1998990975}"
1997391164,{1998791943}
1997391302,"{1998687013,1998687003,1998687026,1998687001,1998687012,1998687008,1998687000,1998687018,1998687007,1998687010,1998687014,1998687011,1998687015,1998687016,1998687022,1998687020,1998687021,1998687005,1998687004,1998687024}"
1997394274,"{1999646858,1999098818,1999646852,1999742129,1999742136,1999350297,1999098819,1999103026,1999103025,1999367014,1999367212,1999375503,1999383007,1999397428,1999492288}"
1997393707,{1998912754}
1977711597,"{1999093729,1999725892,1998994897,1998859926,1998868588,1998931947,1998940986,1998940979,1998940987,1998957555,1998979215,1999125100,1999126591,1999126588,1999126594,1999182082}"
1997393455,{1998884137}
1990282135,{1998997070}
1997388678,"{1999702010,1998825048}"
1997392501,"{1998772473,1998772564}"
1997392120,{1998945086}
1997398297,"{1999611541,1999591212,1999760089,1999760091,1999760092,1999760094,1999597686,1999598432,1999598433}"
1997391678,{1999244213}
1997389557,"{1998760056,1998745304,1998745305,1998745299,1998745300,1998745301,1998745303}"
1997392801,"{1998800911,1998799113,1998799161,1998799157,1998800908}"
1734992242,"{1999051047,1998749196,1999267911,1999366930}"
1997396715,{1999382966}
1997395494,{1999156199}
1997396244,{1999699215}
1997392480,"{1999663641,1999161370}"
1997399472,"{1999730159,1999759954}"
1997392864,"{1998809437,1998809434,1998809432}"
1997395785,"{1999304905,1999304901,1999304909,1999366022}"
1997395535,{1999162516}
1972789729,"{1998732295,1998732319,1998956358,1999080638,1999080639,1999546427,1998732297,1998760105,1999051577,1999676493,1999080641,1999081553,1999258153,1999292739,1999701475,1998797296,1999552499,1999241848,1999241872,1999224022,1999636208,1999639824,1999096050,1999365374,1999241866,1999080642,1999081554,1999663842,1999744087,1999757519,1999102883,1999621247,1999626111,1999726460,1999396470,1999709618,1999709616,1999709634,1999734857,1999199258,1998660383,1998665006,1998665015,1998738514,1998758702,1998797300,1998797808,1998797803,1998797814,1998797830,1998850103,1998852452,1998854810,1999286537,1998880935,1998948019,1998954598,1998956353,1998956355,1998956351,1998956364,1998968972,1998979078,1998989633,1999012890,1999061053,1999061101,1999080828,1999081626,1999094521,1999136670,1999162603,1999162602,1999162604,1999162605,1999173811,1999190474,1999194451,1999199259,1999199256,1999214402,1999214430,1999214439,1999214451,1999214463,1999224021,1999241870,1999241845,1999241843,1999241841,1999241868,1999241850,1999241858,1999286509,1999286512,1999286517,1999286514,1999286521,1999286529,1999286532,1999287624,1999293787,1999345301,1999365359,1999365356,1999383945,1999445471,1999465710,1999525772,1999549034,1999557988}"
1997391329,"{1998610180,1998665369,1998665378}"
1997392595,{1998782567}
1997385672,{1998880487}
1997396223,"{1999256060,1999257293}"
1997386164,"{1999078536,1998777437,1999736958,1998767849,1999140656,1998767889,1999013633,1999013635,1999016430,1999016436,1999016431,1999143213,1999416993,1998767846,1998767872,1998767841,1998767843,1998767886,1998767893,1998767876,1998767906,1998767902,1998767899,1998777391,1998777434,1998777407,1998777415,1998777423,1998777413,1998777417,1998777429,1998777426,1998777403,1998777485,1998800823,1998800828,1998800827,1998833351,1998833486,1998833495,1998835602,1998864100,1998864108,1998864994,1998864995,1998877080,1998906554,1998906556,1998906558,1998955982,1998956137,1998989529,1998989531,1999002234,1999002232,1999013029,1999013639,1999013653,1999013644,1999013646,1999013654,1999013647,1999013649,1999016424,1999037208,1999110067,1999143055,1999143058,1999143056,1999147151,1999148848,1999148849,1999184793,1999208595,1999216642,1999216643,1999221344,1999221345,1999221351,1999245926,1999257667}"
1997386363,{1998877206}
1997393959,{1999077538}
1779069807,{1999376785}
1759118293,"{1999673461,1998932884,1999280454}"
1997399516,{1999729940}
1997386769,{1999240970}
1997398862,{1999681324}
1997395600,"{1999196849,1999526583}"
1997392101,"{1998712826,1998729881}"
1997395460,{1999154151}
1997386102,"{1998898934,1998898943,1998900886,1998900887,1998900902,1998900903,1998900935,1999086175,1999086662,1999086581,1999085995,1999086691,1999097665,1999128489,1999128499,1999128515,1999176815,1999086152,1999097656,1999128488,1999086197,1999097659,1999097652,1999148616,1999148615,1999148621,1999085990,1998796193,1998796195,1998898929,1998898922,1998898923,1998898931,1998898939,1998898919,1998898924,1998898940,1998898926,1998898927,1998900721,1998900680,1998900728,1998900694,1998900716,1998900703,1998900677,1998900725,1998900710,1998900719,1998900904,1998900889,1998900899,1998900898,1998900893,1998900937,1999097570,1999099495,1999112420,1999113900,1999113969,1999113958,1999113965,1999113973,1999113982,1999113979,1999117207,1999120000,1999120007,1999128525,1999128516,1999148607,1999148613,1999148614,1999148619,1999148617,1999148610,1999148608,1999148624,1999148618,1999148612,1999148620,1999176845,1999176802,1999176810,1999493148}"
1344019337,"{1999256479,1999256480}"
1997395783,{1999411398}
1940156469,"{1999080733,1999036441}"
1997399594,{1999750643}
1997391519,"{1998685669,1998685662,1998685668,1999649575,1998683544,1998685674,1998685670,1998685672,1998685666,1998685675,1998685671,1998685673}"
1997391475,"{1998872793,1998689979,1998689976,1998689981,1998689982}"
1997396597,"{1999761117,1999302439,1999306519,1999295714,1999299810,1999302079,1999304970,1999304972,1999306492}"
1997392761,"{1999757939,1998836810}"
1997392183,{1998720298}
1654739952,"{1998737749,1998987912}"
1997386780,"{1999702814,1999079153,1999699109,1999111424,1999494021,1999669889,1999700482,1999700495,1999417175,1999079350,1999727127,1999666857,1998909502,1998658694,1999689561,1998754603,1999695475,1999695733,1999680645,1999240481,1999727420,1999726991,1999726810,1998730737,1999761995,1999727588,1999680646,1998870710,1998662170,1998738134,1998741372,1998811737,1998822177,1998859612,1998859630,1998872226,1998873010,1998908636,1998909486,1998913459,1998917145,1998917807,1998654255,1998988454,1998993639,1998993644,1998993683,1999111388,1999123426,1999137482,1999166668,1999221275,1999221278,1999221268,1999221280,1999221270,1999230564,1999230575,1999261479,1999322275,1999324457,1999416139,1999417220,1999417799,1999440545,1999540475,1999565595,1999594721}"
1997395800,"{1999752794,1999636141}"
1997389235,"{1998671579,1999653602,1999715266,1998671578,1998770438}"
1997397108,{1999404375}
1997392352,"{1998772698,1998826872}"
1997385879,"{1999221051,1999279320,1999279319,1999279325,1999281838,1999282005,1999306283}"
1997390645,"{1998744399,1998744525,1998665817,1998708905,1998651937,1998651931,1998651935,1998665812,1998671827,1998744453,1998744476,1998744521,1998744515}"
1997398816,{1999629406}
1997391688,{1998661945}
1847960367,{1998731559}
1759788502,"{1998691799,1998693518,1998693519,1998838486,1998838487,1998838503,1999026703,1999026710,1999026711,1998759819,1998838489,1999026713,1998693528,1998740256,1998759808,1998759816,1999026704,1998693513,1998759811,1998759814,1998838485,1998838483,1998838484,1998893859,1998893875,1998893868,1998893876,1998693524,1999166124,1998693526,1998693530,1998693534,1998693536,1998693533,1998754088,1998833067,1998833069,1998893873,1998970040,1999402571}"
1997388499,"{1999301233,1999301241,1999301601,1999301625,1999301633,1999301681,1999301382,1999301614,1999301622,1999301646,1999301647,1999301654,1999301663,1999301687,1999301694,1999301246,1999301263,1999301294,1999180258,1998976383,1999180254,1999180251,1999180255,1999180253,1999180257,1999180252,1999180256,1999180250,1999301259,1999301266,1999301283,1999301297,1999301288,1999301352,1999301292,1999301282,1999301298,1999301314,1999301309,1999301517,1999301491,1999301394,1999301508,1999301580,1999301595,1999301597,1999301667,1999301637,1999301689,1999301705,1999301698,1999301700,1999308552,1999308554}"
1997399039,"{1999664462,1999735258}"
1997395804,{1999328318}
1979848942,"{1998685164,1999712200,1998675655,1999002216}"
1997394312,{1999035798}
1988062657,"{1999209396,1999092929}"
1997392359,"{1998745860,1998905126,1998912460,1998917704}"
1997388019,"{1999759316,1999663551,1998869039}"
1997395740,"{1999690223,1999267981,1999267980,1999267992}"
1997399061,"{1999737195,1999697474}"
1997385509,{1998764451}
1997396827,"{1999324988,1999324986}"
1997389396,"{1998860483,1998860556,1999682778,1998858775,1998860475,1998860481,1998860482,1998860473}"
1990074669,"{1999749193,1999100533}"
1997392710,"{1998805421,1999183999,1999183982,1998786289,1998786279,1998786272,1998786299,1998786309,1998805110,1998905089,1998969578,1998969576,1998969579,1999183987,1999183997,1999184006,1999184032,1999183991,1999184012,1999183989,1999183995,1999184013,1999184004}"
1997397653,{1999747262}
1997396931,{1999567842}
1997400037,{1999764097}
1997394331,{1999012442}
1997387819,"{1999334327,1998881326}"
980309482,{1999315464}
1997398225,"{1999625281,1999625479}"
1997399450,{1999740596}
1997388516,{1998726543}
1997395760,"{1999192719,1999192720,1999192723,1999192724,1999192725}"
1997397978,{1999662500}
1997386542,{1998702736}
1997396015,{1999248050}
1997399806,{1999754691}
1997396306,"{1999650463,1999279289,1999307018}"
1997392711,{1998800133}
1997387470,"{1998704788,1998704789}"
1997397133,{1999372691}
1997392751,"{1998793139,1998793180}"
1997396129,{1999241653}
1997389810,"{1998694064,1998855401}"
1997399119,{1999670488}
1997397200,{1999615656}
1997392393,{1998850967}
1997390223,"{1999273495,1999273496,1999273520,1999273522,1999273501,1999273498,1999273491,1999273482,1999273508,1999273511,1999273489,1999273492,1999273494,1999273485,1999273500,1999273513,1999273503,1999273505,1999273486,1999273506,1999273488,1999273512,1999273521,1999573989}"
1997397107,{1999365446}
1729328419,"{1999690957,1999673184,1998717843,1998728759,1998975848}"
1997394916,"{1999094638,1999094640}"
1541986824,"{1999192763,1999192760,1999206269,1999242959,1999242974,1999192757,1999206332,1999242947,1999242992,1999192761,1999206337,1999206274,1999206265,1999192758,1999192759,1999192762,1999206299,1999206339,1999206340,1999206347,1999242949,1999242948,1999242954,1999242994,1999192753,1999206343,1999242958,1999206300,1999206330,1999206345,1999242945,1999242990,1999206301,1999242946,1999242976,1999206278,1999206281,1999190279,1999190772,1999206226,1999206260,1999206262,1999206264,1999206235,1999206239,1999206228,1999206289,1999206296,1999206297}"
1749615470,"{1998725551,1998930085,1999053927,1999591046}"
1997397480,{1999498226}
1728931329,"{1999692725,1999707253,1999692722,1999693179,1998658164,1998724776,1998733730,1999231100,1999565566}"
1997395414,{1999170309}
1997388721,{1998665287}
1997390046,{1998685097}
1997396804,"{1999498291,1999498289,1999727557,1999727558,1999727560,1999727562,1999727564,1999748527,1999748540,1999748533,1999748536,1999748534,1999748537,1999748539,1999385052}"
1997390272,{1998680008}
621058783,{1999758590}
1997390367,"{1998781213,1999373471}"
1997395769,{1999393949}
1997391526,"{1999634968,1999634951,1999633431,1999600929,1998711903,1999020921}"
1997396122,"{1999262520,1999262525,1999262527,1999262532,1999243598,1999243593,1999264061,1999264079}"
1758857790,"{1999610331,1998655492,1998655493,1998655494,1998655495,1998687220,1998687216,1998687221,1998687213,1998687222}"
1997386811,"{1999692394,1999692386,1999692387,1999241264,1998709299,1998848809,1998947618,1998962481,1998979073,1999013384,1999111871}"
1997396234,"{1999257265,1999257280}"
1997398143,{1999607609}
1745402467,{1998754986}
1997395712,{1999259243}
1997389873,{1999369440}
1997396183,{1999376311}
1997395679,"{1999110679,1999191593,1999752238,1999059417,1999295143,1999742402,1998645069,1998645070,1998645074,1998645075,1998645077,1998645079,1998645082,1998645084,1998651659,1998663459,1998663460,1998663461,1998663472,1998663474,1998663475,1998663476,1998663478,1998663479,1998663480,1998663481,1998663482,1998663484,1998663486,1998663489,1998663702,1998663703,1998663704,1998663705,1998663706,1998663707,1998663708,1998663709,1998663710,1998663711,1998663712,1998663713,1998663714,1998663716,1998663717,1998666298,1998666307,1998666309,1998681589,1998682230,1998682235,1998683856,1998684600,1998684640,1998684643,1998684645,1998684646,1998684653,1998684654,1998684659,1998684660,1998684661,1998684679,1998684680,1998684682,1998684686,1998684690,1998684692,1998684693,1998684695,1998684699,1998684700,1998684702,1998684703,1998684705,1998684706,1998684707,1998684708,1998684709,1998684710,1998684711,1998684714,1998684718,1998684719,1998684720,1998684721,1998684722,1998684723,1998684724,1998684731,1998716757,1998734585,1998747239,1998752939,1998752941,1998752944,1998752946,1998752950,1998752953,1998752959,1998752974,1998752998,1998753003,1998753006,1998761447,1998766801,1998809013,1998811771,1998820550,1998820551,1998820553,1998820554,1998820556,1998909563,1998909574,1998909580,1998920836,1998927834,1999735028,1998988251,1998988255,1998988256,1998988258,1998988259,1999026942,1999058761,1999058763,1999059406,1999059409,1999059415,1999059416,1999059430,1999059431,1999059432,1999059433,1999059434,1999059441,1999059442,1999059450,1999059451,1999059452,1999059455,1999059708,1999059709,1999059710,1999059711,1999059715,1999059716,1999059720,1999066135,1999066140,1999066143,1999094642,1999096829,1999098857,1999098859,1999098860,1999098861,1999098862,1999098863,1999098864,1999098866,1999098867,1999098870,1999110676,1999110677,1999111731,1999113955,1999152455,1999159375,1999164654,1999166874,1999169098,1999179867,1999179868,1999179869,1999179870,1999179871,1999179875,1999179881,1999179882,1999179885,1999179886,1999179889,1999179891,1999208156,1999214251,1999227319,1999249485,1999249489,1999249490,1999262599,1999286510,1999295097,1999295099,1999295101,1999295103,1999295107,1999295120,1999295129,1999295130,1999295132,1999295133,1999295134,1999295135,1999295136,1999295137,1999295138,1999295140,1999295141,1999295142,1999295144,1999295146,1999295147,1999295153,1999295155,1999295160,1999295161,1999295162,1999295163,1999295164,1999295166,1999295167,1999295169,1999295170,1999295172,1999295173,1999295174,1999308532,1999337498,1999339424,1999366674,1999376518,1999411010,1999607600,1999703035,1999707302,1999712169,1999712265,1999712442,1999727650,1999733658,1999738128,1999743255,1998897661,1999295150,1998645046,1998645052,1998645065,1998645068,1998645071,1998645072,1998663447,1998663448,1998663451,1998663457,1998663458,1998663718,1998663719,1998663720,1998663721,1998663722,1998663723,1998663725,1998663726,1998663727,1998663729,1998671385,1998672370,1998682226,1998682227,1998682229,1998682231,1998682232,1998712686,1998721803,1998722092,1998747165,1998747268,1998747270,1998752928,1998753013,1999059453,1999059456,1998784692,1998849931,1998882335,1998897111,1998897664,1998958685,1998980658,1998986125,1999120653,1999021729,1999021730,1999129616,1999129622,1999147404,1999147407,1999153512,1999219465,1999243487,1999262594,1999273422,1999293340,1999295148,1999302632,1999308576,1999321292,1999337515,1999341983,1999342109,1999372160,1999393253,1999592768}"
1424784020,"{1998823843,1999303178,1999394827}"
1836633053,{1998954624}
1997397319,{1999401689}
1997398052,"{1999571028,1999571085}"
1997396667,{1999295954}
1997394802,"{1999142942,1999143380,1999143384}"
1997391892,"{1999304850,1999308613,1999304859,1999304883,1999308612,1999304863,1999305007,1999305031,1999305079,1999304792,1999305008,1999305032,1999305056,1999304865,1999305009,1999305057,1999305081,1999307433,1999304844,1999022523,1999294430,1999304704,1999304709,1999304711,1999304702,1999304707,1999304779,1999304797,1999304786,1999304811,1999304818,1999304796,1999304802,1999304799,1999304801,1999304812,1999304790,1999304798,1999304784,1999304815,1999304803,1999304871,1999304849,1999304854,1999304852,1999304853,1999304878,1999304855,1999304845,1999304860,1999304866,1999304861,1999304862,1999304869,1999304867,1999304851,1999304876,1999304879,1999304872,1999304875,1999304858,1999304885,1999304846,1999304870,1999304856,1999304880,1999305010,1999305005,1999305011,1999305018,1999305040,1999305013,1999305022,1999305044,1999305050,1999305047,1999305035,1999305028,1999305029,1999305030,1999305037,1999305015,1999305039,1999305045,1999305019,1999305043,1999305024,1999305051,1999305052,1999305053,1999305014,1999305038,1999305048,1999305066,1999305064,1999305069,1999305071,1999305076,1999305075,1999305077,1999305062,1999305078,1999305058,1999305074,1999305059,1999307416,1999308606,1999308615,1999308617,1999308603,1999308611,1999308607,1999308608}"
1997394367,"{1999623196,1999760670}"
1997394769,"{1999081735,1999465733}"
1997397239,{1999460157}
1997395334,"{1999394924,1999573788}"
1997394954,{1999177220}
1997398933,"{1999686122,1999686119}"
1997394384,{1999116996}
1997388684,"{1999409848,1999024143}"
1762713772,"{1998962082,1999066491,1999208339,1999204537,1999282945,1999066488,1999208340,1998716835,1998889354,1998974704,1998974725,1998974730,1999118590}"
1997395287,"{1999694737,1999695723,1999694744,1999444593,1999441462,1999442323}"
1997392862,"{1998813034,1998821709}"
1997392306,"{1998735378,1998870071}"
1997396766,"{1999555093,1999565101}"
1997398705,"{1999614316,1999668956}"
1997398762,"{1999634319,1999622510,1999623005}"
1997395947,"{1999556615,1999556608,1999556623,1999556628}"
1997397841,{1999514011}
1997398687,{1999634902}
1057346903,"{1999687407,1999639757,1999735165}"
468425058,"{1998992093,1998992085,1998992086,1998992090,1998824050,1998992089,1998992091,1998992092,1998661715,1998661717,1998698928,1998760871,1998799065,1998806067,1998817239,1998849438,1998824060,1998824062,1998864893,1998869408,1998874365,1998992087,1998992088,1999016682,1999113996}"
1997385558,"{1999097958,1998909453,1998940469,1998940501,1998940488,1998940490,1998940492,1998940494,1998940487,1998940499,1998940503,1998940483,1998956674,1998961635,1998961636,1998976591}"
1997396972,"{1999616432,1999611794,1999363709,1999370960}"
1997397513,{1999503895}
513102364,"{1998918949,1999052742,1999052748,1999052743,1998843585,1999052745,1999014023,1999140557,1999226831,1998850210,1998837648,1998843588,1998873745,1998918951,1999050457,1999050458,1999050460,1998965843,1998978518,1998983886,1999014021,1999114772,1999226829,1999226827,1999230874,1999230878,1999230875,1999230876}"
1997397109,"{1999366775,1999367820,1999369827,1999421533,1999505530,1999505526,1999505521}"
1997399054,{1999684269}
1997398629,{1999744495}
1997398650,{1999614732}
1997388945,{1998954615}
1997392743,"{1998875053,1998875050,1998875048,1998875052,1998966770,1998966771}"
1736078786,"{1999049166,1999682094,1998699636}"
1673794789,"{1998822901,1998822893,1998822870,1998822895,1998822900,1998822886,1998822905,1998822907,1998822922,1998822916,1998822920,1998841455}"
1997394327,"{1999000941,1999095562}"
1997395645,"{1999179661,1999175678,1999473189}"
1997399032,{1999747807}
1997397733,{1999593207}
1997387684,{1999599400}
1997390991,{1998696264}
1997395484,{1999158379}
1997393171,"{1999301967,1999744822,1999744826,1999744886,1998884432,1998884931,1999301969,1999301968,1999301970}"
1997386928,"{1998988834,1999014663,1999064344,1999014643,1999014651,1999014631,1999134247,1998655577,1999064363,1999064364,1999064365,1999014600,1999014626,1999020670,1999177622,1999177623,1999177625,1999177624}"
1997387046,"{1999681426,1999757971,1999758951,1999542343,1999764181,1999333503,1999390849,1999465336,1999499043,1999529955}"
16228361,{1999178402}
1997390088,"{1998995625,1998995630,1998995628,1998995537,1998995626,1998995629,1998995631,1998995634}"
1738262049,{1998748565}
1997392938,{1998824247}
1997390174,{1999536191}
1997398448,"{1999650274,1999650275,1999693511,1999692129}"
1997396237,"{1999740325,1999320860,1999322615,1999552154,1999556482}"
1997386903,"{1999682183,1999711119,1999668769,1999682179}"
1997396788,"{1999658454,1999384621,1999582083}"
1997394369,{1999264698}
1997386751,"{1999079228,1998952425,1998952424,1998952423,1998952426,1998713818,1998944943,1998944944,1998952413,1998952414,1998952416,1998952419,1998952415,1998952420,1998952421,1998952422,1998966143}"
1997387706,{1999111379}
1997390945,"{1998681229,1998681228,1999214023,1998681230,1998681231,1998681235,1999165630}"
1997397525,"{1999613806,1999657055,1999656908,1999640732,1999640733,1999656909,1999656906,1999657056,1999639500,1999656907}"
1997387673,{1999599549}
1997398909,{1999660252}
1997387157,{1999615410}
1997393726,{1999388249}
1997395945,{1999222371}
1579170821,"{1998974266,1999122925}"
1997395864,{1999713901}
1997390564,"{1998890266,1999035037,1999051309,1998953451,1999033562,1999083909,1999033561,1999051348,1999263097,1998693328,1999101658,1999051350,1998884172,1998887964,1999051332,1999051356,1999051380,1998887959,1999051327,1999181407,1998887960,1999051304,1999257104,1998887961,1998953793,1999051305,1999031258,1999051324,1999184311,1999262212,1998693319,1998693334,1998730104,1998805791,1998953380,1999181399,1998860221,1998861483,1998861480,1998861472,1998861479,1998861486,1998861487,1998887956,1998887957,1998887958,1998887962,1998887966,1998887963,1998887967,1998887968,1998887947,1998887978,1998887976,1998887977,1998887974,1998887969,1998887972,1998887971,1998887973,1998887975,1998891363,1998939785,1998939789,1998946877,1998953384,1998953455,1998953408,1998953397,1998953784,1998953774,1998953776,1998953813,1999051358,1999051344,1999051354,1999051374,1999051378,1999051337,1999051361,1999051365,1999051339,1999051363,1999051342,1998970122,1998970354,1999031254,1999031255,1999031259,1999031260,1999031256,1999031257,1999033573,1999035022,1999035026,1999035036,1999051319,1999051302,1999051306,1999051330,1999051310,1999051335,1999051316,1999051307,1999051303,1999051308,1999092067,1999149917,1999170574,1999170541,1999170547,1999181358,1999181403,1999184301,1999184309,1999184286,1999184305,1999184300,1999184307,1999184308,1999184304,1999197478,1999240243,1999240366,1999240370,1999257090,1999257101,1999257088,1999257100,1999257091,1999257096,1999263174,1999301155,1999363839}"
1997386712,"{1998689545,1998689542,1998748574,1998833541,1999018113}"
1997397695,"{1999506235,1999665165,1999506236}"
1997395445,"{1999690966,1999169894,1999691438,1999737157}"
1997394902,{1999093129}
1843366560,"{1998754133,1999048263,1998866745,1998746564,1998746567,1998754139,1998754142,1998866736,1998866743,1998866744,1998866733,1998866735}"
1997397758,"{1999626308,1999626311,1999626314,1999579683,1999579703,1999583270,1999583693,1999583689}"
1997391006,"{1999291189,1998922034,1998922032,1999120951,1999120952,1998765454,1998765456,1998765458,1998765461,1998765463,1998765466,1998765471,1998765474,1998787059,1998788038,1998812520,1998922021,1998922011,1998922014,1998922012,1998922013,1998922018,1998922017,1998922019,1998922024,1998922020,1998922028,1998922029,1998922035,1998922039,1998922030,1998922031,1999020610,1999020726,1999020722,1999120949,1999120940,1999120945,1999120947,1999120937,1999120948,1999120943,1999120935,1999120950}"
1997391832,"{1999752301,1999638224,1999742700,1999033336,1998968797,1998968790,1999033337,1999033343,1999033341,1999038113,1999038138,1999038144,1999038131}"
1997386832,{1999194445}
1997396870,"{1999498516,1999515221,1999515218}"
1997395749,"{1999686051,1999762426}"
1997391718,"{1999062040,1999075528,1999082506,1999082530,1999062013,1999062037,1999082509,1999082533,1999061999,1999082500,1999082524,1999626958,1999061996,1999082523,1999075527,1999062002,1999082498,1999082522,1999082493,1999102586,1999082525,1999082531,1999082507,1999082511,1999082517,1999082514,1999082496,1999082502,1999082515,1999062036,1999082508,1999082532,1998672871,1998698815,1999082503,1999272487,1999062008,1999062032,1999082504,1999062009,1999062033,1999082505,1999042553,1999305488,1999042554,1998672829,1998672865,1998672870,1998672881,1998672882,1998672883,1998676750,1998685175,1998688334,1998688344,1998688350,1998688359,1998689298,1998689302,1998689296,1998689297,1998689299,1998689300,1998692257,1998704313,1998704314,1998704318,1998710475,1998740913,1998758404,1998758418,1998758421,1998847534,1999061994,1999062000,1999062001,1999062028,1999062003,1999062027,1999062030,1999062005,1999062029,1999062034,1999062039,1999062007,1999062031,1999062021,1999062035,1999062016,1999062017,1999062041,1999061995,1999062019,1999062042,1998906634,1999043317,1999075523,1999075536,1999102590,1999102592,1999178341,1999178307,1999178315,1999178336}"
1997396187,"{1999256713,1999258579,1999258580,1999258581,1999278057,1999278036,1999278046,1999278064,1999278589,1999278579,1999278591,1999278588,1999278858,1999278852,1999291919,1999291900,1999291924,1999292028,1999292038,1999292025,1999300002,1999300008,1999300007,1999299989,1999394215}"
1870822691,"{1999048842,1999048840,1999048846,1999048844,1999573000}"
1997399633,{1999741912}
1824184392,"{1998715163,1998715160}"
1997389180,{1998553045}
1997399702,{1999757835}
1826042440,{1998701212}
1997393686,"{1999065211,1999366430}"
1010938877,{1998843381}
1997397666,"{1999507919,1999577436}"
1997393575,{1998898182}
1997386562,{1999051927}
1997391901,{1999540947}
1997393266,"{1998869953,1998869951}"
1997397795,"{1999671922,1999489685,1999536549,1999541228,1999557271}"
1997392783,"{1998815238,1998797133,1998815237,1998918260}"
1997389850,"{1999741774,1999759969,1999759974,1999759972,1999760002,1999754277,1999754280,1999754284,1999754283,1999044896,1999723956,1999303535,1998902582,1998917675,1999032614,1999042707,1999161357,1999211183,1999303466,1999303467,1999536604}"
1997399301,"{1999714569,1999714570,1999714565,1999714566,1999714567,1999731193}"
1997394619,{1999083798}
1997399070,{1999733244}
1997398950,"{1999700855,1999700856,1999745225,1999745227}"
1948243337,"{1998799910,1999077960,1999077961,1999077962,1999077963,1999077959,1998904797,1999218446,1999218449}"
1997396222,"{1999254834,1999254838}"
1997388159,{1998747458}
1997398934,"{1999703117,1999692116}"
1997390387,{1998685294}
1997392215,"{1998795567,1998795654,1998795780,1998792447,1998792495,1998795559,1998795531,1998795525,1998795547,1998795564,1998795596,1998795604,1998795581,1998795609,1998795620,1998795628,1998795643,1998795682,1998795668,1998795740,1998795756,1998795709,1998795733,1998864684,1998889045,1998896832,1998896811}"
1725562410,"{1999101696,1998697783,1998697785,1999272787,1999293745}"
1997393348,"{1999195669,1999288221,1999714841,1999227433,1999762882,1999609553,1999748676,1999119439,1999228352,1999113729,1999442120,1999288920,1999115138,1999119434,1999119436,1999122543,1999122542,1999135101,1999141132,1999172335,1999195670,1999195676,1999195675,1999209378,1999210845,1999210847,1999210848,1999216503,1999227797,1999255499,1999288224,1999288245,1999288223,1999288226,1999288225,1999288222,1999288228,1999288220,1999288254,1999288259,1999288251,1999288914,1999288911}"
1997398601,"{1999652309,1999652308}"
147669108,"{1998810493,1999210746,1999391972,1998883219,1999110416,1999201737,1999201738,1998739289,1999201736,1998951931,1999028512,1999195739,1999196856,1999196851,1999196885,1999201741,1999201740,1999209268,1999209269,1999210747,1999210745,1999210748,1999210744,1999280056,1999280062,1999476642,1999476643,1999544911}"
1997398155,"{1999702348,1999702349,1999710802,1999673895,1999598762,1999686408,1999598760,1999726420,1999686414,1999681785}"
1997396724,"{1999631788,1999326087}"
1997393125,{1999138217}
1997395173,{1999224337}
1997390234,"{1999013149,1999060746,1999102349,1999080034,1999112762,1999371812,1999053057,1999096209,1999617082,1999013141,1998752551,1998667335,1998670116,1998746368,1998752531,1998752533,1998752529,1998752534,1998752535,1998752536,1998752541,1998752537,1998752542,1998752544,1998752547,1998752548,1998752549,1998767088,1998767472,1998768057,1998775117,1999053050,1998939540,1998939542,1998939543,1998970132,1998972832,1998993975,1999012969,1999053068,1999053055,1999053067,1999053073,1999078313,1999079339,1999102368,1999111968,1999112744,1999120738,1999205234,1999324860,1999331370}"
1997391967,{1998716417}
1997394558,{1999038205}
1997389679,"{1998706365,1998800305,1998800306,1998800303}"
1785406272,"{1998691417,1998731648}"
1997389276,"{1999760276,1999052839,1999623720,1999629846,1999631710,1999013851,1999013852,1999315213,1999561436}"
1997392795,"{1998798464,1999261405}"
1997394573,{1999574670}
1717320364,"{1999478089,1999542578}"
1997395824,"{1999209008,1999209017,1999209007,1999209009,1999209011,1999603979}"
1997396666,{1999352732}
1997396178,"{1999343904,1999759926,1999648220,1999648268,1999444643,1999637451,1999664329,1999671132,1999657267,1999257584,1999257585,1999310944,1999273423,1999256852,1999302286,1999316643,1999368365,1999462387,1999539110,1999312314}"
1997399504,{1999728152}
1997397805,{1999652176}
1997399373,{1999726308}
1997391247,{1999221769}
1997395284,"{1999124076,1999124075,1999124077,1999124079,1999124059,1999129502}"
1947239852,"{1999643041,1998668111,1998668163,1998668160,1998668164,1998668165,1998668166,1998668161,1998668286,1998726079,1998888982}"
1997393943,"{1998959652,1998946959,1998959647,1998959658,1998959694,1998959655,1998959704,1998959711,1998959682,1998959661,1998959709,1998998248,1999443628}"
1997396989,{1999364724}
1997395939,{1999532659}
1997398908,"{1999690445,1999726176}"
1997398156,"{1999691254,1999694891}"
1958453246,"{1998671469,1998671466}"
1997388239,"{1999680218,1998687507,1998687514,1998687523,1998687537,1998687546,1998788463,1998789242,1998789253,1998789264,1998789266,1998789282,1999223406,1999223427,1999223434,1999247661,1999296078,1999300565,1999300570,1999300576,1999300582,1999300586,1999300592,1999305002,1999702070,1999712916,1999761437,1999761474,1999013202,1999013205,1998687501,1998687550,1998687557,1998713692,1998713698,1998774199,1998785064,1998788545,1998804589,1998820393,1998820403,1998851681,1999029221,1999030195,1999223452,1999223604,1999279081,1999513935,1999545323}"
